Temperature,Date,Country
64,3/1/1999,Argentina
55,4/1/1999,Argentina
51,5/1/1999,Argentina
45,6/1/1999,Argentina
44,7/1/1999,Argentina
49,8/1/1999,Argentina
55,9/1/1999,Argentina
59,10/1/1999,Argentina
63,11/1/1999,Argentina
68,12/1/1999,Argentina
70,1/1/2000,Argentina
67,2/1/2000,Argentina
63,3/1/2000,Argentina
58,4/1/2000,Argentina
50,5/1/2000,Argentina
47,6/1/2000,Argentina
42,7/1/2000,Argentina
48,8/1/2000,Argentina
51,9/1/2000,Argentina
59,10/1/2000,Argentina
61,11/1/2000,Argentina
67,12/1/2000,Argentina
70,1/1/2001,Argentina
70,2/1/2001,Argentina
65,3/1/2001,Argentina
57,4/1/2001,Argentina
50,5/1/2001,Argentina
47,6/1/2001,Argentina
45,7/1/2001,Argentina
51,8/1/2001,Argentina
52,9/1/2001,Argentina
60,10/1/2001,Argentina
63,11/1/2001,Argentina
69,12/1/2001,Argentina
69,1/1/2002,Argentina
68,2/1/2002,Argentina
64,3/1/2002,Argentina
57,4/1/2002,Argentina
52,5/1/2002,Argentina
43,6/1/2002,Argentina
45,7/1/2002,Argentina
49,8/1/2002,Argentina
53,9/1/2002,Argentina
60,10/1/2002,Argentina
64,11/1/2002,Argentina
67,12/1/2002,Argentina
70,1/1/2003,Argentina
68,2/1/2003,Argentina
65,3/1/2003,Argentina
57,4/1/2003,Argentina
52,5/1/2003,Argentina
49,6/1/2003,Argentina
46,7/1/2003,Argentina
47,8/1/2003,Argentina
54,9/1/2003,Argentina
61,10/1/2003,Argentina
65,11/1/2003,Argentina
66,12/1/2003,Argentina
71,1/1/2004,Argentina
68,2/1/2004,Argentina
66,3/1/2004,Argentina
59,4/1/2004,Argentina
47,5/1/2004,Argentina
48,6/1/2004,Argentina
46,7/1/2004,Argentina
49,8/1/2004,Argentina
55,9/1/2004,Argentina
59,10/1/2004,Argentina
63,11/1/2004,Argentina
69,12/1/2004,Argentina
70,1/1/2005,Argentina
70,2/1/2005,Argentina
64,3/1/2005,Argentina
56,4/1/2005,Argentina
51,5/1/2005,Argentina
48,6/1/2005,Argentina
46,7/1/2005,Argentina
48,8/1/2005,Argentina
52,9/1/2005,Argentina
58,10/1/2005,Argentina
65,11/1/2005,Argentina
67,12/1/2005,Argentina
70,1/1/2006,Argentina
69,2/1/2006,Argentina
64,3/1/2006,Argentina
58,4/1/2006,Argentina
49,5/1/2006,Argentina
48,6/1/2006,Argentina
49,7/1/2006,Argentina
48,8/1/2006,Argentina
54,9/1/2006,Argentina
61,10/1/2006,Argentina
64,11/1/2006,Argentina
69,12/1/2006,Argentina
70,1/1/2007,Argentina
68,2/1/2007,Argentina
64,3/1/2007,Argentina
59,4/1/2007,Argentina
47,5/1/2007,Argentina
45,6/1/2007,Argentina
42,7/1/2007,Argentina
44,8/1/2007,Argentina
55,9/1/2007,Argentina
61,10/1/2007,Argentina
63,11/1/2007,Argentina
68,12/1/2007,Argentina
70,1/1/2008,Argentina
69,2/1/2008,Argentina
65,3/1/2008,Argentina
57,4/1/2008,Argentina
51,5/1/2008,Argentina
45,6/1/2008,Argentina
49,7/1/2008,Argentina
48,8/1/2008,Argentina
53,9/1/2008,Argentina
60,10/1/2008,Argentina
67,11/1/2008,Argentina
70,12/1/2008,Argentina
70,1/1/2009,Argentina
69,2/1/2009,Argentina
67,3/1/2009,Argentina
61,4/1/2009,Argentina
53,5/1/2009,Argentina
46,6/1/2009,Argentina
44,7/1/2009,Argentina
52,8/1/2009,Argentina
52,9/1/2009,Argentina
60,10/1/2009,Argentina
64,11/1/2009,Argentina
67,12/1/2009,Argentina
71,1/1/2010,Argentina
68,2/1/2010,Argentina
66,3/1/2010,Argentina
57,4/1/2010,Argentina
51,5/1/2010,Argentina
47,6/1/2010,Argentina
44,7/1/2010,Argentina
47,8/1/2010,Argentina
54,9/1/2010,Argentina
59,10/1/2010,Argentina
64,11/1/2010,Argentina
69,12/1/2010,Argentina
70,1/1/2011,Argentina
68,2/1/2011,Argentina
64,3/1/2011,Argentina
59,4/1/2011,Argentina
52,5/1/2011,Argentina
46,6/1/2011,Argentina
45,7/1/2011,Argentina
47,8/1/2011,Argentina
56,9/1/2011,Argentina
59,10/1/2011,Argentina
66,11/1/2011,Argentina
70,12/1/2011,Argentina
72,1/1/2012,Argentina
69,2/1/2012,Argentina
65,3/1/2012,Argentina
57,4/1/2012,Argentina
53,5/1/2012,Argentina
47,6/1/2012,Argentina
44,7/1/2012,Argentina
50,8/1/2012,Argentina
56,9/1/2012,Argentina
60,10/1/2012,Argentina
66,11/1/2012,Argentina
68,12/1/2012,Argentina
72,1/1/2013,Argentina
69,2/1/2013,Argentina
62,3/1/2013,Argentina
60,4/1/2013,Argentina
52,5/1/2013,Argentina
49,6/1/2013,Argentina
46,7/1/2013,Argentina
47,8/1/2013,Argentina
52,9/1/2013,Argentina
61,10/1/2013,Argentina
65,11/1/2013,Argentina
72,12/1/2013,Argentina
71,1/1/2014,Argentina
67,2/1/2014,Argentina
62,3/1/2014,Argentina
57,4/1/2014,Argentina
52,5/1/2014,Argentina
47,6/1/2014,Argentina
47,7/1/2014,Argentina
52,8/1/2014,Argentina
56,9/1/2014,Argentina
62,10/1/2014,Argentina
64,11/1/2014,Argentina
68,12/1/2014,Argentina
70,1/1/2015,Argentina
69,2/1/2015,Argentina
66,3/1/2015,Argentina
61,4/1/2015,Argentina
54,5/1/2015,Argentina
49,6/1/2015,Argentina
47,7/1/2015,Argentina
52,8/1/2015,Argentina
53,9/1/2015,Argentina
56,10/1/2015,Argentina
63,11/1/2015,Argentina
69,12/1/2015,Argentina
78,1/1/1991,Antigua and Barbuda
78,1/1/1991,Antigua and Barbuda
78,2/1/1991,Antigua and Barbuda
78,2/1/1991,Antigua and Barbuda
78,3/1/1991,Antigua and Barbuda
78,3/1/1991,Antigua and Barbuda
78,4/1/1991,Antigua and Barbuda
78,4/1/1991,Antigua and Barbuda
80,5/1/1991,Antigua and Barbuda
80,5/1/1991,Antigua and Barbuda
81,6/1/1991,Antigua and Barbuda
81,6/1/1991,Antigua and Barbuda
82,7/1/1991,Antigua and Barbuda
82,7/1/1991,Antigua and Barbuda
82,8/1/1991,Antigua and Barbuda
82,8/1/1991,Antigua and Barbuda
82,9/1/1991,Antigua and Barbuda
82,9/1/1991,Antigua and Barbuda
80,10/1/1991,Antigua and Barbuda
80,10/1/1991,Antigua and Barbuda
79,11/1/1991,Antigua and Barbuda
79,11/1/1991,Antigua and Barbuda
77,12/1/1991,Antigua and Barbuda
77,12/1/1991,Antigua and Barbuda
77,1/1/1992,Antigua and Barbuda
77,1/1/1992,Antigua and Barbuda
78,2/1/1992,Antigua and Barbuda
78,2/1/1992,Antigua and Barbuda
78,3/1/1992,Antigua and Barbuda
78,3/1/1992,Antigua and Barbuda
79,4/1/1992,Antigua and Barbuda
79,4/1/1992,Antigua and Barbuda
80,5/1/1992,Antigua and Barbuda
80,5/1/1992,Antigua and Barbuda
81,6/1/1992,Antigua and Barbuda
81,6/1/1992,Antigua and Barbuda
81,7/1/1992,Antigua and Barbuda
81,7/1/1992,Antigua and Barbuda
81,8/1/1992,Antigua and Barbuda
81,8/1/1992,Antigua and Barbuda
81,9/1/1992,Antigua and Barbuda
81,9/1/1992,Antigua and Barbuda
81,10/1/1992,Antigua and Barbuda
81,10/1/1992,Antigua and Barbuda
79,11/1/1992,Antigua and Barbuda
79,11/1/1992,Antigua and Barbuda
78,12/1/1992,Antigua and Barbuda
78,12/1/1992,Antigua and Barbuda
78,1/1/1993,Antigua and Barbuda
78,1/1/1993,Antigua and Barbuda
77,2/1/1993,Antigua and Barbuda
77,2/1/1993,Antigua and Barbuda
78,3/1/1993,Antigua and Barbuda
78,3/1/1993,Antigua and Barbuda
79,4/1/1993,Antigua and Barbuda
79,4/1/1993,Antigua and Barbuda
80,5/1/1993,Antigua and Barbuda
80,5/1/1993,Antigua and Barbuda
82,6/1/1993,Antigua and Barbuda
82,6/1/1993,Antigua and Barbuda
81,7/1/1993,Antigua and Barbuda
81,7/1/1993,Antigua and Barbuda
82,8/1/1993,Antigua and Barbuda
82,8/1/1993,Antigua and Barbuda
81,9/1/1993,Antigua and Barbuda
81,9/1/1993,Antigua and Barbuda
81,10/1/1993,Antigua and Barbuda
81,10/1/1993,Antigua and Barbuda
80,11/1/1993,Antigua and Barbuda
80,11/1/1993,Antigua and Barbuda
79,12/1/1993,Antigua and Barbuda
79,12/1/1993,Antigua and Barbuda
77,1/1/1994,Antigua and Barbuda
77,1/1/1994,Antigua and Barbuda
77,2/1/1994,Antigua and Barbuda
77,2/1/1994,Antigua and Barbuda
77,3/1/1994,Antigua and Barbuda
77,3/1/1994,Antigua and Barbuda
79,4/1/1994,Antigua and Barbuda
79,4/1/1994,Antigua and Barbuda
80,5/1/1994,Antigua and Barbuda
80,5/1/1994,Antigua and Barbuda
81,6/1/1994,Antigua and Barbuda
81,6/1/1994,Antigua and Barbuda
81,7/1/1994,Antigua and Barbuda
81,7/1/1994,Antigua and Barbuda
82,8/1/1994,Antigua and Barbuda
82,8/1/1994,Antigua and Barbuda
81,9/1/1994,Antigua and Barbuda
81,9/1/1994,Antigua and Barbuda
80,10/1/1994,Antigua and Barbuda
80,10/1/1994,Antigua and Barbuda
80,11/1/1994,Antigua and Barbuda
80,11/1/1994,Antigua and Barbuda
78,12/1/1994,Antigua and Barbuda
78,12/1/1994,Antigua and Barbuda
77,1/1/1995,Antigua and Barbuda
77,1/1/1995,Antigua and Barbuda
77,2/1/1995,Antigua and Barbuda
77,2/1/1995,Antigua and Barbuda
78,3/1/1995,Antigua and Barbuda
78,3/1/1995,Antigua and Barbuda
79,4/1/1995,Antigua and Barbuda
79,4/1/1995,Antigua and Barbuda
81,5/1/1995,Antigua and Barbuda
81,5/1/1995,Antigua and Barbuda
81,6/1/1995,Antigua and Barbuda
81,6/1/1995,Antigua and Barbuda
82,7/1/1995,Antigua and Barbuda
82,7/1/1995,Antigua and Barbuda
82,8/1/1995,Antigua and Barbuda
82,8/1/1995,Antigua and Barbuda
81,9/1/1995,Antigua and Barbuda
81,9/1/1995,Antigua and Barbuda
81,10/1/1995,Antigua and Barbuda
81,10/1/1995,Antigua and Barbuda
81,11/1/1995,Antigua and Barbuda
81,11/1/1995,Antigua and Barbuda
78,12/1/1995,Antigua and Barbuda
78,12/1/1995,Antigua and Barbuda
78,1/1/1996,Antigua and Barbuda
78,1/1/1996,Antigua and Barbuda
77,2/1/1996,Antigua and Barbuda
77,2/1/1996,Antigua and Barbuda
77,3/1/1996,Antigua and Barbuda
77,3/1/1996,Antigua and Barbuda
78,4/1/1996,Antigua and Barbuda
78,4/1/1996,Antigua and Barbuda
79,5/1/1996,Antigua and Barbuda
79,5/1/1996,Antigua and Barbuda
80,6/1/1996,Antigua and Barbuda
80,6/1/1996,Antigua and Barbuda
81,7/1/1996,Antigua and Barbuda
81,7/1/1996,Antigua and Barbuda
81,8/1/1996,Antigua and Barbuda
81,8/1/1996,Antigua and Barbuda
81,9/1/1996,Antigua and Barbuda
81,9/1/1996,Antigua and Barbuda
81,10/1/1996,Antigua and Barbuda
81,10/1/1996,Antigua and Barbuda
80,11/1/1996,Antigua and Barbuda
80,11/1/1996,Antigua and Barbuda
77,12/1/1996,Antigua and Barbuda
77,12/1/1996,Antigua and Barbuda
77,1/1/1997,Antigua and Barbuda
77,1/1/1997,Antigua and Barbuda
78,2/1/1997,Antigua and Barbuda
78,2/1/1997,Antigua and Barbuda
77,3/1/1997,Antigua and Barbuda
77,3/1/1997,Antigua and Barbuda
78,4/1/1997,Antigua and Barbuda
78,4/1/1997,Antigua and Barbuda
80,5/1/1997,Antigua and Barbuda
80,5/1/1997,Antigua and Barbuda
82,6/1/1997,Antigua and Barbuda
82,6/1/1997,Antigua and Barbuda
82,7/1/1997,Antigua and Barbuda
82,7/1/1997,Antigua and Barbuda
82,8/1/1997,Antigua and Barbuda
82,8/1/1997,Antigua and Barbuda
82,9/1/1997,Antigua and Barbuda
82,9/1/1997,Antigua and Barbuda
81,10/1/1997,Antigua and Barbuda
81,10/1/1997,Antigua and Barbuda
81,11/1/1997,Antigua and Barbuda
81,11/1/1997,Antigua and Barbuda
80,12/1/1997,Antigua and Barbuda
80,12/1/1997,Antigua and Barbuda
79,1/1/1998,Antigua and Barbuda
79,1/1/1998,Antigua and Barbuda
79,2/1/1998,Antigua and Barbuda
79,2/1/1998,Antigua and Barbuda
79,3/1/1998,Antigua and Barbuda
79,3/1/1998,Antigua and Barbuda
80,4/1/1998,Antigua and Barbuda
80,4/1/1998,Antigua and Barbuda
81,5/1/1998,Antigua and Barbuda
81,5/1/1998,Antigua and Barbuda
81,6/1/1998,Antigua and Barbuda
81,6/1/1998,Antigua and Barbuda
82,7/1/1998,Antigua and Barbuda
82,7/1/1998,Antigua and Barbuda
83,8/1/1998,Antigua and Barbuda
83,8/1/1998,Antigua and Barbuda
82,9/1/1998,Antigua and Barbuda
82,9/1/1998,Antigua and Barbuda
82,10/1/1998,Antigua and Barbuda
82,10/1/1998,Antigua and Barbuda
80,11/1/1998,Antigua and Barbuda
80,11/1/1998,Antigua and Barbuda
79,12/1/1998,Antigua and Barbuda
79,12/1/1998,Antigua and Barbuda
77,1/1/1999,Antigua and Barbuda
77,1/1/1999,Antigua and Barbuda
75,2/1/1999,Antigua and Barbuda
75,2/1/1999,Antigua and Barbuda
77,3/1/1999,Antigua and Barbuda
77,3/1/1999,Antigua and Barbuda
78,4/1/1999,Antigua and Barbuda
78,4/1/1999,Antigua and Barbuda
80,5/1/1999,Antigua and Barbuda
80,5/1/1999,Antigua and Barbuda
81,6/1/1999,Antigua and Barbuda
81,6/1/1999,Antigua and Barbuda
81,7/1/1999,Antigua and Barbuda
81,7/1/1999,Antigua and Barbuda
82,8/1/1999,Antigua and Barbuda
82,8/1/1999,Antigua and Barbuda
82,9/1/1999,Antigua and Barbuda
82,9/1/1999,Antigua and Barbuda
81,10/1/1999,Antigua and Barbuda
81,10/1/1999,Antigua and Barbuda
80,11/1/1999,Antigua and Barbuda
80,11/1/1999,Antigua and Barbuda
78,12/1/1999,Antigua and Barbuda
78,12/1/1999,Antigua and Barbuda
77,1/1/2000,Antigua and Barbuda
77,1/1/2000,Antigua and Barbuda
77,2/1/2000,Antigua and Barbuda
77,2/1/2000,Antigua and Barbuda
76,3/1/2000,Antigua and Barbuda
76,3/1/2000,Antigua and Barbuda
78,4/1/2000,Antigua and Barbuda
78,4/1/2000,Antigua and Barbuda
80,5/1/2000,Antigua and Barbuda
80,5/1/2000,Antigua and Barbuda
81,6/1/2000,Antigua and Barbuda
81,6/1/2000,Antigua and Barbuda
82,7/1/2000,Antigua and Barbuda
82,7/1/2000,Antigua and Barbuda
82,8/1/2000,Antigua and Barbuda
82,8/1/2000,Antigua and Barbuda
81,9/1/2000,Antigua and Barbuda
81,9/1/2000,Antigua and Barbuda
81,10/1/2000,Antigua and Barbuda
81,10/1/2000,Antigua and Barbuda
80,11/1/2000,Antigua and Barbuda
80,11/1/2000,Antigua and Barbuda
78,12/1/2000,Antigua and Barbuda
78,12/1/2000,Antigua and Barbuda
77,1/1/2001,Antigua and Barbuda
77,1/1/2001,Antigua and Barbuda
77,2/1/2001,Antigua and Barbuda
77,2/1/2001,Antigua and Barbuda
78,3/1/2001,Antigua and Barbuda
78,3/1/2001,Antigua and Barbuda
79,4/1/2001,Antigua and Barbuda
79,4/1/2001,Antigua and Barbuda
81,5/1/2001,Antigua and Barbuda
81,5/1/2001,Antigua and Barbuda
82,6/1/2001,Antigua and Barbuda
82,6/1/2001,Antigua and Barbuda
82,7/1/2001,Antigua and Barbuda
82,7/1/2001,Antigua and Barbuda
82,8/1/2001,Antigua and Barbuda
82,8/1/2001,Antigua and Barbuda
82,9/1/2001,Antigua and Barbuda
82,9/1/2001,Antigua and Barbuda
81,10/1/2001,Antigua and Barbuda
81,10/1/2001,Antigua and Barbuda
80,11/1/2001,Antigua and Barbuda
80,11/1/2001,Antigua and Barbuda
79,12/1/2001,Antigua and Barbuda
79,12/1/2001,Antigua and Barbuda
78,1/1/2002,Antigua and Barbuda
78,1/1/2002,Antigua and Barbuda
76,2/1/2002,Antigua and Barbuda
76,2/1/2002,Antigua and Barbuda
78,3/1/2002,Antigua and Barbuda
78,3/1/2002,Antigua and Barbuda
78,4/1/2002,Antigua and Barbuda
78,4/1/2002,Antigua and Barbuda
80,5/1/2002,Antigua and Barbuda
80,5/1/2002,Antigua and Barbuda
81,6/1/2002,Antigua and Barbuda
81,6/1/2002,Antigua and Barbuda
82,7/1/2002,Antigua and Barbuda
82,7/1/2002,Antigua and Barbuda
82,8/1/2002,Antigua and Barbuda
82,8/1/2002,Antigua and Barbuda
82,9/1/2002,Antigua and Barbuda
82,9/1/2002,Antigua and Barbuda
81,10/1/2002,Antigua and Barbuda
81,10/1/2002,Antigua and Barbuda
80,11/1/2002,Antigua and Barbuda
80,11/1/2002,Antigua and Barbuda
78,12/1/2002,Antigua and Barbuda
78,12/1/2002,Antigua and Barbuda
78,1/1/2003,Antigua and Barbuda
78,1/1/2003,Antigua and Barbuda
78,2/1/2003,Antigua and Barbuda
78,2/1/2003,Antigua and Barbuda
77,3/1/2003,Antigua and Barbuda
77,3/1/2003,Antigua and Barbuda
79,4/1/2003,Antigua and Barbuda
79,4/1/2003,Antigua and Barbuda
80,5/1/2003,Antigua and Barbuda
80,5/1/2003,Antigua and Barbuda
80,6/1/2003,Antigua and Barbuda
80,6/1/2003,Antigua and Barbuda
80,7/1/2003,Antigua and Barbuda
80,7/1/2003,Antigua and Barbuda
81,8/1/2003,Antigua and Barbuda
81,8/1/2003,Antigua and Barbuda
81,9/1/2003,Antigua and Barbuda
81,9/1/2003,Antigua and Barbuda
80,10/1/2003,Antigua and Barbuda
80,10/1/2003,Antigua and Barbuda
79,11/1/2003,Antigua and Barbuda
79,11/1/2003,Antigua and Barbuda
78,12/1/2003,Antigua and Barbuda
78,12/1/2003,Antigua and Barbuda
76,1/1/2004,Antigua and Barbuda
76,1/1/2004,Antigua and Barbuda
76,2/1/2004,Antigua and Barbuda
76,2/1/2004,Antigua and Barbuda
77,3/1/2004,Antigua and Barbuda
77,3/1/2004,Antigua and Barbuda
78,4/1/2004,Antigua and Barbuda
78,4/1/2004,Antigua and Barbuda
78,5/1/2004,Antigua and Barbuda
78,5/1/2004,Antigua and Barbuda
80,6/1/2004,Antigua and Barbuda
80,6/1/2004,Antigua and Barbuda
80,7/1/2004,Antigua and Barbuda
80,7/1/2004,Antigua and Barbuda
81,8/1/2004,Antigua and Barbuda
81,8/1/2004,Antigua and Barbuda
80,9/1/2004,Antigua and Barbuda
80,9/1/2004,Antigua and Barbuda
80,10/1/2004,Antigua and Barbuda
80,10/1/2004,Antigua and Barbuda
79,11/1/2004,Antigua and Barbuda
79,11/1/2004,Antigua and Barbuda
77,12/1/2004,Antigua and Barbuda
77,12/1/2004,Antigua and Barbuda
76,1/1/2005,Antigua and Barbuda
76,1/1/2005,Antigua and Barbuda
75,2/1/2005,Antigua and Barbuda
75,2/1/2005,Antigua and Barbuda
78,3/1/2005,Antigua and Barbuda
78,3/1/2005,Antigua and Barbuda
80,4/1/2005,Antigua and Barbuda
80,4/1/2005,Antigua and Barbuda
80,5/1/2005,Antigua and Barbuda
80,5/1/2005,Antigua and Barbuda
80,6/1/2005,Antigua and Barbuda
80,6/1/2005,Antigua and Barbuda
81,7/1/2005,Antigua and Barbuda
81,7/1/2005,Antigua and Barbuda
81,8/1/2005,Antigua and Barbuda
81,8/1/2005,Antigua and Barbuda
82,9/1/2005,Antigua and Barbuda
82,9/1/2005,Antigua and Barbuda
80,10/1/2005,Antigua and Barbuda
80,10/1/2005,Antigua and Barbuda
79,11/1/2005,Antigua and Barbuda
79,11/1/2005,Antigua and Barbuda
77,12/1/2005,Antigua and Barbuda
77,12/1/2005,Antigua and Barbuda
76,1/1/2006,Antigua and Barbuda
76,1/1/2006,Antigua and Barbuda
76,2/1/2006,Antigua and Barbuda
76,2/1/2006,Antigua and Barbuda
77,3/1/2006,Antigua and Barbuda
77,3/1/2006,Antigua and Barbuda
78,4/1/2006,Antigua and Barbuda
78,4/1/2006,Antigua and Barbuda
80,5/1/2006,Antigua and Barbuda
80,5/1/2006,Antigua and Barbuda
80,6/1/2006,Antigua and Barbuda
80,6/1/2006,Antigua and Barbuda
80,7/1/2006,Antigua and Barbuda
80,7/1/2006,Antigua and Barbuda
81,8/1/2006,Antigua and Barbuda
81,8/1/2006,Antigua and Barbuda
81,9/1/2006,Antigua and Barbuda
81,9/1/2006,Antigua and Barbuda
80,10/1/2006,Antigua and Barbuda
80,10/1/2006,Antigua and Barbuda
79,11/1/2006,Antigua and Barbuda
79,11/1/2006,Antigua and Barbuda
77,12/1/2006,Antigua and Barbuda
77,12/1/2006,Antigua and Barbuda
76,1/1/2007,Antigua and Barbuda
76,1/1/2007,Antigua and Barbuda
77,2/1/2007,Antigua and Barbuda
77,2/1/2007,Antigua and Barbuda
78,3/1/2007,Antigua and Barbuda
78,3/1/2007,Antigua and Barbuda
79,4/1/2007,Antigua and Barbuda
79,4/1/2007,Antigua and Barbuda
80,5/1/2007,Antigua and Barbuda
80,5/1/2007,Antigua and Barbuda
81,6/1/2007,Antigua and Barbuda
81,6/1/2007,Antigua and Barbuda
81,7/1/2007,Antigua and Barbuda
81,7/1/2007,Antigua and Barbuda
80,8/1/2007,Antigua and Barbuda
80,8/1/2007,Antigua and Barbuda
80,9/1/2007,Antigua and Barbuda
80,9/1/2007,Antigua and Barbuda
79,10/1/2007,Antigua and Barbuda
79,10/1/2007,Antigua and Barbuda
79,11/1/2007,Antigua and Barbuda
79,11/1/2007,Antigua and Barbuda
77,12/1/2007,Antigua and Barbuda
77,12/1/2007,Antigua and Barbuda
75,1/1/2008,Antigua and Barbuda
75,1/1/2008,Antigua and Barbuda
76,2/1/2008,Antigua and Barbuda
76,2/1/2008,Antigua and Barbuda
75,3/1/2008,Antigua and Barbuda
75,3/1/2008,Antigua and Barbuda
77,4/1/2008,Antigua and Barbuda
77,4/1/2008,Antigua and Barbuda
78,5/1/2008,Antigua and Barbuda
78,5/1/2008,Antigua and Barbuda
79,6/1/2008,Antigua and Barbuda
79,6/1/2008,Antigua and Barbuda
80,7/1/2008,Antigua and Barbuda
80,7/1/2008,Antigua and Barbuda
81,8/1/2008,Antigua and Barbuda
81,8/1/2008,Antigua and Barbuda
80,9/1/2008,Antigua and Barbuda
80,9/1/2008,Antigua and Barbuda
79,10/1/2008,Antigua and Barbuda
79,10/1/2008,Antigua and Barbuda
78,11/1/2008,Antigua and Barbuda
78,11/1/2008,Antigua and Barbuda
76,12/1/2008,Antigua and Barbuda
76,12/1/2008,Antigua and Barbuda
77,1/1/2009,Antigua and Barbuda
77,1/1/2009,Antigua and Barbuda
76,2/1/2009,Antigua and Barbuda
76,2/1/2009,Antigua and Barbuda
75,3/1/2009,Antigua and Barbuda
75,3/1/2009,Antigua and Barbuda
76,4/1/2009,Antigua and Barbuda
76,4/1/2009,Antigua and Barbuda
78,5/1/2009,Antigua and Barbuda
78,5/1/2009,Antigua and Barbuda
80,6/1/2009,Antigua and Barbuda
80,6/1/2009,Antigua and Barbuda
81,7/1/2009,Antigua and Barbuda
81,7/1/2009,Antigua and Barbuda
82,8/1/2009,Antigua and Barbuda
82,8/1/2009,Antigua and Barbuda
81,9/1/2009,Antigua and Barbuda
81,9/1/2009,Antigua and Barbuda
81,10/1/2009,Antigua and Barbuda
81,10/1/2009,Antigua and Barbuda
79,11/1/2009,Antigua and Barbuda
79,11/1/2009,Antigua and Barbuda
78,12/1/2009,Antigua and Barbuda
78,12/1/2009,Antigua and Barbuda
77,1/1/2010,Antigua and Barbuda
77,1/1/2010,Antigua and Barbuda
78,2/1/2010,Antigua and Barbuda
78,2/1/2010,Antigua and Barbuda
78,3/1/2010,Antigua and Barbuda
78,3/1/2010,Antigua and Barbuda
79,4/1/2010,Antigua and Barbuda
79,4/1/2010,Antigua and Barbuda
80,5/1/2010,Antigua and Barbuda
80,5/1/2010,Antigua and Barbuda
80,6/1/2010,Antigua and Barbuda
80,6/1/2010,Antigua and Barbuda
81,7/1/2010,Antigua and Barbuda
81,7/1/2010,Antigua and Barbuda
81,8/1/2010,Antigua and Barbuda
81,8/1/2010,Antigua and Barbuda
81,9/1/2010,Antigua and Barbuda
81,9/1/2010,Antigua and Barbuda
80,10/1/2010,Antigua and Barbuda
80,10/1/2010,Antigua and Barbuda
79,11/1/2010,Antigua and Barbuda
79,11/1/2010,Antigua and Barbuda
77,12/1/2010,Antigua and Barbuda
77,12/1/2010,Antigua and Barbuda
77,1/1/2011,Antigua and Barbuda
77,1/1/2011,Antigua and Barbuda
76,2/1/2011,Antigua and Barbuda
76,2/1/2011,Antigua and Barbuda
75,3/1/2011,Antigua and Barbuda
75,3/1/2011,Antigua and Barbuda
77,4/1/2011,Antigua and Barbuda
77,4/1/2011,Antigua and Barbuda
78,5/1/2011,Antigua and Barbuda
78,5/1/2011,Antigua and Barbuda
81,6/1/2011,Antigua and Barbuda
81,6/1/2011,Antigua and Barbuda
80,7/1/2011,Antigua and Barbuda
80,7/1/2011,Antigua and Barbuda
80,8/1/2011,Antigua and Barbuda
80,8/1/2011,Antigua and Barbuda
81,9/1/2011,Antigua and Barbuda
81,9/1/2011,Antigua and Barbuda
80,10/1/2011,Antigua and Barbuda
80,10/1/2011,Antigua and Barbuda
79,11/1/2011,Antigua and Barbuda
79,11/1/2011,Antigua and Barbuda
77,12/1/2011,Antigua and Barbuda
77,12/1/2011,Antigua and Barbuda
76,1/1/2012,Antigua and Barbuda
76,1/1/2012,Antigua and Barbuda
76,2/1/2012,Antigua and Barbuda
76,2/1/2012,Antigua and Barbuda
77,3/1/2012,Antigua and Barbuda
77,3/1/2012,Antigua and Barbuda
78,4/1/2012,Antigua and Barbuda
78,4/1/2012,Antigua and Barbuda
78,5/1/2012,Antigua and Barbuda
78,5/1/2012,Antigua and Barbuda
81,6/1/2012,Antigua and Barbuda
81,6/1/2012,Antigua and Barbuda
81,7/1/2012,Antigua and Barbuda
81,7/1/2012,Antigua and Barbuda
81,8/1/2012,Antigua and Barbuda
81,8/1/2012,Antigua and Barbuda
81,9/1/2012,Antigua and Barbuda
81,9/1/2012,Antigua and Barbuda
80,10/1/2012,Antigua and Barbuda
80,10/1/2012,Antigua and Barbuda
80,11/1/2012,Antigua and Barbuda
80,11/1/2012,Antigua and Barbuda
77,12/1/2012,Antigua and Barbuda
77,12/1/2012,Antigua and Barbuda
77,1/1/2013,Antigua and Barbuda
77,1/1/2013,Antigua and Barbuda
77,2/1/2013,Antigua and Barbuda
77,2/1/2013,Antigua and Barbuda
77,3/1/2013,Antigua and Barbuda
77,3/1/2013,Antigua and Barbuda
77,4/1/2013,Antigua and Barbuda
77,4/1/2013,Antigua and Barbuda
79,5/1/2013,Antigua and Barbuda
79,5/1/2013,Antigua and Barbuda
80,6/1/2013,Antigua and Barbuda
80,6/1/2013,Antigua and Barbuda
80,7/1/2013,Antigua and Barbuda
80,7/1/2013,Antigua and Barbuda
81,8/1/2013,Antigua and Barbuda
81,8/1/2013,Antigua and Barbuda
81,9/1/2013,Antigua and Barbuda
81,9/1/2013,Antigua and Barbuda
81,10/1/2013,Antigua and Barbuda
81,10/1/2013,Antigua and Barbuda
79,11/1/2013,Antigua and Barbuda
79,11/1/2013,Antigua and Barbuda
78,12/1/2013,Antigua and Barbuda
78,12/1/2013,Antigua and Barbuda
77,1/1/2014,Antigua and Barbuda
77,1/1/2014,Antigua and Barbuda
77,2/1/2014,Antigua and Barbuda
77,2/1/2014,Antigua and Barbuda
76,3/1/2014,Antigua and Barbuda
76,3/1/2014,Antigua and Barbuda
